date_time,city_area,state,ufo_shape,encounter_length,latitude,longitude,Month
12/23/2006 01:49,pleasanton,California,circle,120.0,37.6625,-121.8736111,12
12/23/2006 16:00,williamsport,Maryland,triangle,180.0,39.60055560000001,-77.8208333,12
12/23/2006 23:00,ventura,California,light,3.0,34.2783333,-119.29222220000001,12
12/23/2007 05:00,blairs,Virginia,circle,5.0,36.6797222,-79.3733333,12
12/23/2007 05:00,los angeles,California,circle,900.0,34.0522222,-118.2427778,12
12/23/2007 09:00,las vegas,Nevada,circle,120.0,36.175,-115.1363889,12
12/23/2007 12:30,san marino,California,diamond,900.0,34.1213889,-118.10555559999999,12
12/23/2007 13:30,chicago,Illinois,disk,180.0,41.85,-87.65,12
12/23/2007 16:00,los angeles,California,circle,180.0,34.0522222,-118.2427778,12
12/23/2007 18:30,salem,Virginia,sphere,3.0,37.2933333,-80.055,12
12/23/2007 18:45,bowie,Maryland,disk,4.0,39.006666700000004,-76.7794444,12
12/23/2007 18:45,bowie,Maryland,light,5.0,39.006666700000004,-76.7794444,12
12/23/2007 20:00,lesslie,South Carolina,disk,5.0,34.890555600000006,-80.9566667,12
12/23/2007 21:30,tustin,California,disk,300.0,33.7458333,-117.8252778,12
12/23/2007 23:00,bountiful,Utah,formation,600.0,40.889444399999995,-111.88,12
12/23/2007 23:00,pataskala,Ohio,triangle,60.0,39.9955556,-82.6744444,12
12/23/2008 09:00,san jose,California,sphere,30.0,37.3394444,-121.8938889,12
12/23/2008 12:00,arvada,Colorado,triangle,9.0,39.8027778,-105.08694440000001,12
12/23/2008 20:00,kinnelon,New Jersey,formation,600.0,41.0016667,-74.3675,12
12/23/2009 01:38,tacoma,Washington,cigar,240.0,47.2530556,-122.44305559999998,12
12/23/2009 03:10,chico,California,light,180.0,39.7286111,-121.8363889,12
12/23/2009 15:20,columbus,New Jersey,oval,30.0,40.0725,-74.72111109999999,12
12/23/2009 19:00,lancaster,Ohio,triangle,5.0,39.7136111,-82.5994444,12
12/23/2009 19:30,boston,Massachusetts,triangle,10.0,42.3583333,-71.0602778,12
12/23/2009 19:47,baton rouge,Louisiana,light,300.0,30.450555600000005,-91.1544444,12
12/23/2010 00:00,mccomb,Mississippi,cylinder,2631600.0,31.243611100000003,-90.4530556,12
12/23/2010 19:30,manteno,Illinois,egg,300.0,41.250555600000006,-87.83138890000001,12
12/23/2010 20:25,castro valley,California,disk,600.0,37.694166700000004,-122.0852778,12
12/23/2010 20:30,manteno,Illinois,egg,60.0,41.250555600000006,-87.83138890000001,12
12/23/2010 20:40,peotone,Illinois,egg,120.0,41.332222200000004,-87.78527779999999,12
12/23/2010 21:00,monee,Illinois,egg,30.0,41.42,-87.7416667,12
12/23/2011 00:30,yakima,Washington,formation,600.0,46.6022222,-120.5047222,12
12/23/2011 03:00,conroe,Texas,rectangle,300.0,30.3116667,-95.4558333,12
12/23/2011 08:10,port saint lucie,Florida,light,180.0,27.293611100000003,-80.35055559999999,12
12/23/2011 16:30,lehighton,Pennsylvania,light,2.0,40.833611100000006,-75.7141667,12
12/23/2011 16:30,spokane,Washington,fireball,1800.0,47.658888899999994,-117.425,12
12/23/2011 17:00,san diego,California,sphere,180.0,32.7152778,-117.1563889,12
12/23/2011 17:00,spokane,Washington,fireball,10.0,47.658888899999994,-117.425,12
12/23/2011 17:14,spokane,Washington,light,4.0,47.658888899999994,-117.425,12
12/23/2011 18:00,syracuse,New York,sphere,2400.0,43.048055600000005,-76.1477778,12
12/23/2011 19:55,orlando,Florida,light,900.0,28.538055600000003,-81.3794444,12
12/23/2011 20:18,marietta,Georgia,fireball,90.0,33.9525,-84.55,12
12/23/2012 00:30,colonial heights,Virginia,triangle,1800.0,37.243888899999995,-77.4105556,12
12/23/2012 06:00,dublin,Ohio,light,3.0,40.099166700000005,-83.1141667,12
12/23/2012 06:10,bolivar,Missouri,light,480.0,37.6144444,-93.41027779999999,12
12/23/2012 06:10,westminster,Maryland,circle,300.0,39.5752778,-76.9961111,12
12/23/2012 07:30,appleton,Wisconsin,fireball,300.0,44.2619444,-88.4152778,12
12/23/2012 15:00,opp,Alabama,light,5.0,31.2825,-86.2555556,12
12/23/2012 15:45,troy,New Hampshire,disk,600.0,42.8238889,-72.18166670000001,12
12/23/2012 19:00,madison,Indiana,triangle,120.0,38.735833299999996,-85.38,12
12/23/2012 19:00,westminster,Maryland,triangle,3600.0,39.5752778,-76.9961111,12
12/23/2012 20:02,venice,Florida,fireball,300.0,27.099444399999996,-82.4544444,12
12/23/2012 20:15,brewster,Massachusetts,flash,1500.0,41.76,-70.08333329999999,12
12/23/2012 20:30,bear,Delaware,fireball,240.0,39.6291667,-75.65861109999999,12
12/23/2012 21:00,destin,Florida,fireball,1800.0,30.3933333,-86.4958333,12
12/23/2012 21:00,grovetown,Georgia,triangle,60.0,33.4502778,-82.1983333,12
12/23/2012 21:30,friday harbor,Washington,light,10.0,48.5344444,-123.01583329999998,12
12/23/2012 21:50,norfolk,Virginia,triangle,60.0,36.8466667,-76.2855556,12
12/23/2013 07:00,cape coral,Florida,circle,3600.0,26.5625,-81.94972220000001,12
12/23/2013 17:30,post falls,Idaho,light,300.0,47.71805560000001,-116.95055559999999,12
12/23/2013 17:50,san jose (??),California,light,60.0,37.3394444,-121.8938889,12
12/23/2013 18:30,waldorf,Maryland,triangle,300.0,38.624444399999994,-76.9394444,12
12/23/2013 18:45,rexburg,Idaho,flash,3600.0,43.826111100000006,-111.7888889,12
12/23/2013 19:00,marietta,Minnesota,light,60.0,45.0083333,-96.41722220000001,12
12/23/2013 19:30,orange,California,circle,30.0,33.7877778,-117.8522222,12
12/23/2013 19:30,rexburg,Idaho,flash,300.0,43.826111100000006,-111.7888889,12
12/23/2013 20:00,apache junction,Arizona,fireball,120.0,33.415,-111.5488889,12
12/23/2013 20:00,nashville,Tennessee,triangle,300.0,36.165833299999996,-86.7844444,12
12/23/2013 20:20,saint cloud,Florida,fireball,60.0,28.248611100000005,-81.28138890000001,12
12/23/2013 20:30,east brunswick,New Jersey,light,60.0,40.4277778,-74.41638890000002,12
12/23/2013 20:30,queen creek,Arizona,light,180.0,33.248611100000005,-111.63361110000001,12
12/23/2013 21:15,wasilla,Alaska,fireball,10.0,61.58138889999999,-149.4394444,12
12/23/2013 21:38,toledo,Washington,light,300.0,46.44,-122.84555559999998,12
12/23/2013 21:58,kipahulu,Hawaii,cylinder,180.0,20.6566667,-156.0586111,12
12/23/2013 22:11,anchorage,Alaska,light,300.0,61.2180556,-149.90027780000003,12
12/23/2013 22:22,anchorage,Alaska,circle,10.0,61.2180556,-149.90027780000003,12
12/24/1947 21:00,whitmore lake,Michigan,cigar,1200.0,42.4394444,-83.7438889,12
12/24/1965 01:00,davidsville,Pennsylvania,light,300.0,40.226944399999994,-78.9366667,12
12/24/1970 18:00,berlin,New Jersey,cylinder,300.0,39.7911111,-74.92944440000001,12
12/24/1972 02:00,colorado springs,Colorado,disk,120.0,38.8338889,-104.8208333,12
12/24/1977 23:00,philadelphia,New York,oval,20.0,44.154444399999996,-75.7091667,12
12/24/1981 20:00,bedford county (stewertsville area),Virginia,disk,3600.0,37.334166700000004,-79.5233333,12
12/24/1986 22:00,ocala,Florida,triangle,120.0,29.186944399999994,-82.14027779999999,12
12/24/1987 20:00,exeter,Rhode Island,rectangle,60.0,41.5775,-71.53805559999999,12
12/24/1989 23:45,orrington,Maine,triangle,900.0,44.73111110000001,-68.8269444,12
12/24/1991 23:59,grant,Michigan,circle,180.0,43.336111100000004,-85.8108333,12
12/24/1992 20:00,cincinnati,Ohio,triangle,300.0,39.161944399999996,-84.4569444,12
12/24/1992 22:00,west monroe,Louisiana,disk,7200.0,32.5091667,-92.11916670000001,12
12/24/1993 21:00,bellflower,Missouri,light,300.0,39.006666700000004,-91.355,12
12/24/1994 01:39,seattle,Washington,light,20.0,47.6063889,-122.33083329999998,12
12/24/1994 21:00,sherman oaks,California,triangle,300.0,34.1511111,-118.44833329999999,12
12/24/1995 17:30,moro (lee co.) and brinkley (monroe co.) (between),Arkansas,triangle,1800.0,34.795,-90.9911111,12
12/24/1995 23:30,christiansburg,Virginia,triangle,120.0,37.1297222,-80.4091667,12
12/24/1995 24:00,pasadena,Texas,light,600.0,29.690833299999998,-95.2088889,12
12/24/1996 10:30,harrisburg,Pennsylvania,triangle,300.0,40.273611100000004,-76.88472220000001,12
12/24/1996 23:15,little rock,Arkansas,light,600.0,34.7463889,-92.28944440000001,12
12/24/1998 21:00,hathaway,Louisiana,cylinder,300.0,30.349444399999996,-92.67138890000001,12
12/24/1999 07:45,augusta,Montana,oval,600.0,47.4927778,-112.3913889,12
12/24/1999 21:00,miami,Florida,circle,120.0,25.7738889,-80.1938889,12
12/24/1999 23:24,youngstown,Ohio,triangle,10.0,41.0997222,-80.64972220000001,12
12/24/1999 23:55,milton,Tennessee,triangle,900.0,35.9297222,-86.18166670000001,12
12/24/2000 00:10,lake havasu city,Arizona,egg,1200.0,34.4838889,-114.32166670000001,12
12/24/2000 18:00,fortuna,California,circle,120.0,40.5983333,-124.1561111,12
12/24/2000 20:00,evansville,Indiana,fireball,120.0,37.9747222,-87.5558333,12
12/24/2000 22:00,plymouth (rural),Ohio,fireball,5.0,40.9955556,-82.66722220000001,12
12/24/2001 01:30,las vegas,Nevada,rectangle,120.0,36.175,-115.1363889,12
12/24/2001 14:30,bessemer city,North Carolina,cigar,25.0,35.2847222,-81.2841667,12
12/24/2001 16:30,ontario,California,disk,25.0,34.0633333,-117.65,12
12/24/2001 18:11,columbus,Ohio,triangle,600.0,39.961111100000004,-82.99888890000001,12
12/24/2001 20:00,vancouver,Washington,light,5.0,45.6388889,-122.66027779999999,12
12/24/2001 20:30,bellflower,California,light,480.0,33.881666700000004,-118.1161111,12
12/24/2001 23:00,portland,Oregon,light,3600.0,45.523611100000004,-122.675,12
12/24/2002 06:00,braintree,Massachusetts,oval,1200.0,42.2222222,-71.0,12
12/24/2002 16:00,providence,Rhode Island,sphere,120.0,41.8238889,-71.4133333,12
12/24/2002 21:00,susanville,California,light,180.0,40.416388899999994,-120.65194440000002,12
12/24/2002 22:00,hebron,North Dakota,light,300.0,46.900555600000004,-102.045,12
12/24/2003 01:00,burbank,California,triangle,300.0,34.180833299999996,-118.30805559999999,12
12/24/2003 03:19,gonzales,Louisiana,triangle,120.0,30.238333299999997,-90.92,12
12/24/2003 06:45,wenatchee,Washington,formation,900.0,47.4236111,-120.30916670000002,12
12/24/2003 10:00,los angeles,California,sphere,2.0,34.0522222,-118.2427778,12
12/24/2003 17:20,northglenn,Colorado,light,600.0,39.8855556,-104.98666670000001,12
12/24/2003 23:30,san francisco,California,oval,4.0,37.775,-122.41833329999999,12
12/24/2004 00:00,philadelphia,Pennsylvania,disk,120.0,39.9522222,-75.1641667,12
12/24/2004 19:00,south webster,Ohio,sphere,3.0,38.8133333,-82.72694440000001,12
12/24/2004 19:35,peshastin,Washington,light,300.0,47.5708333,-120.6027778,12
12/24/2004 20:58,vienna,Virginia,fireball,1.0,38.9011111,-77.2655556,12
12/24/2004 22:00,madera,California,light,180.0,36.961388899999996,-120.05972220000001,12
12/24/2005 19:35,philadelphia,Pennsylvania,triangle,60.0,39.9522222,-75.1641667,12
12/24/2005 21:00,jefferson,Georgia,egg,120.0,34.116944399999994,-83.5725,12
12/24/2005 21:00,plantation,Florida,fireball,90.0,26.1272222,-80.2333333,12
12/24/2005 22:00,farmerville,Louisiana,sphere,120.0,32.7733333,-92.4055556,12
12/24/2005 22:45,waxhaw,North Carolina,disk,60.0,34.9244444,-80.7436111,12
12/24/2006 00:00,torrington,Connecticut,triangle,240.0,41.8005556,-73.1216667,12
12/24/2006 03:00,manteca,California,oval,2700.0,37.7975,-121.215,12
12/24/2006 03:30,manteca,California,disk,2700.0,37.7975,-121.215,12
12/24/2006 17:30,berlin,Connecticut,triangle,180.0,41.6213889,-72.7461111,12
12/24/2006 19:30,santa fe,New Mexico,diamond,18.0,35.686944399999994,-105.93722220000001,12
12/24/2006 20:00,farmington,Michigan,triangle,300.0,42.4644444,-83.37638890000001,12
12/24/2006 20:00,sanford,Michigan,rectangle,900.0,43.6727778,-84.3805556,12
12/24/2006 20:35,woodland,California,light,300.0,38.678611100000005,-121.7722222,12
12/24/2006 22:00,indianapolis,Indiana,fireball,60.0,39.7683333,-86.1580556,12
12/24/2006 23:30,lancaster,Pennsylvania,formation,120.0,40.0377778,-76.3058333,12
12/24/2007 00:15,brownsville,Texas,light,240.0,25.9013889,-97.49722220000001,12
12/24/2007 01:47,van nuys,California,formation,780.0,34.1866667,-118.44805559999999,12
12/24/2007 01:49,alta loma,California,circle,100.0,34.1222222,-117.5972222,12
12/24/2007 03:15,east moline,Illinois,triangle,600.0,41.5008333,-90.4441667,12
12/24/2007 18:50,lakewood,Colorado,light,900.0,39.7047222,-105.08083329999998,12
12/24/2008 00:30,oakland,California,circle,1.0,37.804444399999994,-122.2697222,12
12/24/2008 01:40,minneapolis,Minnesota,fireball,3.0,44.98,-93.26361109999999,12
12/24/2008 07:18,riverside,California,cigar,75.0,33.9533333,-117.39527779999999,12
12/24/2008 09:30,inverness,Florida,circle,75.0,28.835555600000003,-82.3305556,12
12/24/2008 17:45,oklahoma city,Oklahoma,light,15.0,35.4675,-97.51611109999999,12
12/24/2008 22:10,auburn hills,Michigan,flash,5.0,42.6875,-83.2341667,12
12/24/2009 06:15,snohomish,Washington,egg,30.0,47.91305560000001,-122.09694440000001,12
12/24/2009 18:30,anaheim,California,formation,180.0,33.8352778,-117.9136111,12
12/24/2010 19:00,chelsea,Massachusetts,triangle,10.0,42.3916667,-71.0333333,12
12/24/2010 19:30,gainesville,Virginia,circle,900.0,38.79555560000001,-77.6141667,12
12/24/2010 19:30,reno,Nevada,light,120.0,39.5297222,-119.81277779999999,12
12/24/2010 20:00,cherry fork,Ohio,light,300.0,38.8875,-83.6144444,12
12/24/2010 20:00,columbia,Pennsylvania,light,180.0,40.0336111,-76.5047222,12
12/24/2010 20:30,canton,Michigan,light,120.0,42.3086111,-83.48222220000001,12
12/24/2010 21:00,delray beach,Florida,light,7200.0,26.461111100000004,-80.0730556,12
12/24/2010 21:30,center valley,Pennsylvania,fireball,1200.0,40.529166700000005,-75.39361109999999,12
12/24/2010 21:30,rolla,Missouri,sphere,900.0,37.9513889,-91.77111109999998,12
12/24/2010 22:00,baton rouge,Louisiana,oval,180.0,30.450555600000005,-91.1544444,12
12/24/2010 22:00,lynn,Massachusetts,light,900.0,42.466666700000005,-70.95,12
12/24/2010 22:30,las vegas,Nevada,diamond,180.0,36.175,-115.1363889,12
12/24/2011 00:00,hobe sound,Florida,light,3600.0,27.059166700000002,-80.1366667,12
12/24/2011 02:00,fairbanks,Alaska,sphere,3600.0,64.8377778,-147.7163889,12
12/24/2011 11:49,calistoga (2 miles outside),California,oval,2.0,38.578888899999995,-122.5786111,12
12/24/2011 13:30,tooele,Utah,light,180.0,40.5308333,-112.2975,12
12/24/2011 17:45,olney,Maryland,light,3.0,39.1530556,-77.0672222,12
12/24/2011 18:20,henrico,Virginia,oval,10.0,36.5925,-78.6163889,12
12/24/2011 18:30,sammamish,Washington,fireball,20.0,47.64194439999999,-122.07916670000002,12
12/24/2011 19:30,catonsville,Maryland,sphere,120.0,39.271944399999995,-76.73222220000001,12
12/24/2011 19:50,st. louis,Missouri,triangle,90.0,38.6272222,-90.1977778,12
12/24/2011 20:00,oldsmar,Florida,oval,180.0,28.033888899999997,-82.6652778,12
12/24/2011 20:00,spanaway,Washington,formation,90.0,47.1041667,-122.43333329999999,12
12/24/2011 20:00,west jordan,Utah,fireball,600.0,40.5,-111.95,12
12/24/2011 20:05,irvine,California,triangle,300.0,33.669444399999996,-117.82222220000001,12
12/24/2011 20:30,brickerville,Pennsylvania,formation,30.0,40.2258333,-76.30277779999999,12
12/24/2011 20:30,pumpkin center,Louisiana,light,600.0,30.454722200000003,-90.5419444,12
12/24/2011 21:00,levittown,Pennsylvania,circle,1500.0,40.155,-74.8291667,12
12/24/2011 21:10,gaithersburg,Maryland,circle,600.0,39.1433333,-77.2016667,12
12/24/2011 21:30,boise,Idaho,light,1500.0,43.6136111,-116.2025,12
12/24/2011 21:30,new york (long island),New York,fireball,900.0,40.7141667,-74.0063889,12
12/24/2011 21:45,rio rancho,New Mexico,circle,180.0,35.2333333,-106.6638889,12
12/24/2011 22:00,boise,Idaho,circle,1800.0,43.6136111,-116.2025,12
12/24/2011 22:00,littleton,Colorado,circle,300.0,39.6133333,-105.0161111,12
12/24/2011 22:00,pensacola,Florida,fireball,900.0,30.421111100000005,-87.2169444,12
12/24/2011 22:15,boynton beach,Florida,fireball,300.0,26.525,-80.0666667,12
12/24/2011 22:35,kirkland,Washington,light,900.0,47.6816667,-122.2075,12
12/24/2011 23:50,fountain,Colorado,light,20.0,38.6822222,-104.7002778,12
12/24/2011 24:00,medford,New York,circle,180.0,40.8175,-73.0005556,12
12/24/2012 09:13,salem,Oregon,circle,180.0,44.9430556,-123.0338889,12
12/24/2012 17:15,lake barrington,Illinois,triangle,480.0,42.2125,-88.1525,12
12/24/2012 18:15,vero beach,Florida,sphere,120.0,27.6383333,-80.3975,12
12/24/2012 18:30,bridgton,Maine,light,300.0,44.0547222,-70.7133333,12
12/24/2012 18:45,deep river,Connecticut,fireball,120.0,41.3855556,-72.43611109999999,12
12/24/2012 19:00,greenfield,Massachusetts,light,2700.0,42.5875,-72.6,12
12/24/2012 19:00,stuart,Florida,fireball,240.0,27.197222200000002,-80.2530556,12
12/24/2012 19:00,waterbury,Vermont,circle,300.0,44.3377778,-72.7566667,12
12/24/2012 19:30,gainesville,Florida,light,60.0,29.651388899999997,-82.325,12
12/24/2012 19:30,talent,Oregon,light,420.0,42.2458333,-122.7875,12
12/24/2012 20:00,sparta,New Jersey,light,60.0,41.033333299999995,-74.63888890000001,12
12/24/2012 20:00,st. cloud,Minnesota,circle,20.0,45.5608333,-94.1622222,12
12/24/2012 21:00,boise,Idaho,light,900.0,43.6136111,-116.2025,12
12/24/2012 21:15,sparks,Nevada,light,300.0,39.535,-119.75166670000002,12
12/24/2012 21:30,fairfield,California,circle,240.0,38.249444399999994,-122.0388889,12
12/24/2012 21:30,pico rivera,California,fireball,60.0,33.98305560000001,-118.09583329999998,12
12/24/2012 22:15,santa rosa,California,triangle,120.0,38.4405556,-122.71333329999999,12
12/24/2012 23:40,tampa,Florida,fireball,60.0,27.947222200000002,-82.45861109999998,12
12/24/2012 23:40,tampa,Florida,fireball,60.0,27.947222200000002,-82.45861109999998,12
12/24/2013 00:15,watsonville,California,chevron,300.0,36.910277799999996,-121.75583329999999,12
12/24/2013 00:47,holts summit,Missouri,disk,120.0,38.6402778,-92.12222220000001,12
12/24/2013 07:45,norwalk,Connecticut,circle,120.0,41.1175,-73.4083333,12
12/24/2013 09:00,columbia city,Indiana,cylinder,120.0,41.1572222,-85.4883333,12
12/24/2013 10:50,oceanside,California,fireball,600.0,33.1958333,-117.3786111,12
12/24/2013 16:30,methuen,Massachusetts,light,20.0,42.726111100000004,-71.1913889,12
12/24/2013 18:00,saratoga,California,sphere,180.0,37.2638889,-122.02194440000001,12
12/24/2013 18:28,southbury,Connecticut,oval,120.0,41.4813889,-73.2136111,12
12/24/2013 19:00,bethel park,Pennsylvania,circle,180.0,40.3275,-80.0397222,12
12/24/2013 19:00,caldwell,Idaho,circle,600.0,43.66305560000001,-116.6863889,12
12/24/2013 19:00,fayetteville,Arkansas,formation,300.0,36.0625,-94.1572222,12
12/24/2013 19:11,riverdale,Utah,flash,2.0,41.1769444,-112.00305559999998,12
12/24/2013 19:15,montpelier,Vermont,cylinder,360.0,44.26,-72.5758333,12
12/24/2013 19:25,glendale,Arizona,formation,600.0,33.538611100000004,-112.1852778,12
12/24/2013 19:35,appleton,Wisconsin,sphere,240.0,44.2619444,-88.4152778,12
12/24/2013 19:45,boise,Idaho,circle,600.0,43.6136111,-116.2025,12
12/24/2013 20:15,pullman,Washington,circle,300.0,46.7313889,-117.1786111,12
12/24/2013 20:30,kewaskum,Wisconsin,formation,300.0,43.5208333,-88.22888890000002,12
12/24/2013 20:40,seattle,Washington,sphere,240.0,47.6063889,-122.33083329999998,12
12/24/2013 20:45,greensboro,North Carolina,sphere,60.0,36.0725,-79.79222220000001,12
12/24/2013 20:50,selinsgrove,Pennsylvania,light,60.0,40.798888899999994,-76.8625,12
12/24/2013 21:00,athena,Oregon,cross,1800.0,45.811944399999994,-118.48944440000001,12
12/24/2013 21:00,boise,Idaho,sphere,300.0,43.6136111,-116.2025,12
12/24/2013 21:00,flint,Michigan,light,300.0,43.0125,-83.6875,12
12/24/2013 21:00,yuma,Arizona,cross,300.0,32.7252778,-114.6236111,12
12/24/2013 21:10,bristol,Connecticut,diamond,180.0,41.6716667,-72.94972220000001,12
12/24/2013 21:15,rutland,Massachusetts,circle,600.0,42.3694444,-71.9486111,12
12/24/2013 21:20,american fork,Utah,light,120.0,40.3769444,-111.795,12
12/24/2013 21:30,albuquerque,New Mexico,cone,1800.0,35.084444399999995,-106.65055559999999,12
12/24/2013 21:30,crestview,Florida,sphere,120.0,30.761944399999997,-86.57055559999999,12
12/24/2013 21:30,lynn,Massachusetts,formation,300.0,42.466666700000005,-70.95,12
12/24/2013 22:00,post falls,Idaho,circle,600.0,47.71805560000001,-116.95055559999999,12
12/24/2013 22:15,garden grove,California,teardrop,300.0,33.773888899999996,-117.94055559999998,12
12/24/2013 22:15,jacksonville,Florida,circle,90.0,30.331944399999998,-81.6558333,12
12/24/2013 22:15,new orleans,Louisiana,sphere,180.0,29.954444399999996,-90.075,12
12/24/2013 22:30,covington,Louisiana,circle,600.0,30.4752778,-90.1008333,12
12/24/2013 23:00,rapid city,South Dakota,cylinder,2400.0,44.080555600000004,-103.2305556,12
12/24/2013 23:00,valrico,Florida,light,600.0,27.945555600000006,-82.25805559999999,12
12/24/2013 23:20,slidell,Louisiana,light,1500.0,30.275,-89.78111109999999,12
12/24/2013 23:35,vero beach,Florida,fireball,20.0,27.6383333,-80.3975,12
12/24/2013 23:40,san diego,California,circle,1200.0,32.7152778,-117.1563889,12
12/24/2013 24:00,austintown,Ohio,triangle,300.0,41.1016667,-80.76472220000001,12
12/25/1971 08:00,oxnard,California,sphere,2.0,34.1975,-119.1761111,12
12/25/1975 23:00,tampa,Florida,triangle,300.0,27.947222200000002,-82.45861109999998,12
12/25/1976 19:00,winslow,Maine,disk,180.0,44.546944399999994,-69.6216667,12
12/25/1982 01:45,kansas city,Missouri,circle,2400.0,39.0997222,-94.5783333,12
12/25/1982 19:00,high point,North Carolina,light,240.0,35.955555600000004,-80.0055556,12
12/25/1985 22:00,ridgefield,Connecticut,circle,60.0,41.281388899999996,-73.49861109999999,12
12/25/1994 23:00,cincinnati,Ohio,circle,300.0,39.161944399999996,-84.4569444,12
12/25/1996 22:00,seward,Alaska,light,30.0,60.1041667,-149.44222219999997,12
12/25/1997 02:00,charlotte,North Carolina,light,30.0,35.226944399999994,-80.8433333,12
12/25/1997 09:00,los angeles (eagle rock),California,disk,7200.0,34.0522222,-118.2427778,12
12/25/1998 13:30,kansas city,Missouri,chevron,300.0,39.0997222,-94.5783333,12
12/25/1998 14:00,fountain hills,Arizona,sphere,10.0,33.6116667,-111.71666670000002,12
12/25/1998 19:04,salt lake city (south of),Utah,circle,4.0,40.7608333,-111.89027779999999,12
12/25/1998 22:50,jamestown,Pennsylvania,light,120.0,41.4847222,-80.43777779999999,12
12/25/1999 04:00,nashville,Tennessee,light,3600.0,36.165833299999996,-86.7844444,12
12/25/1999 11:40,wellington,Ohio,oval,10.0,41.1688889,-82.2180556,12
12/25/1999 19:30,lake elsinore,California,triangle,600.0,33.6680556,-117.3263889,12
12/25/1999 19:30,pleasanton,Texas,cigar,120.0,28.966944399999996,-98.4783333,12
12/25/1999 19:30,poughkeepsie,New York,chevron,35.0,41.7002778,-73.92138890000001,12
12/25/1999 22:30,spring hill,Kansas,triangle,4.0,38.743055600000005,-94.8252778,12
12/25/2000 11:30,miami,Florida,egg,600.0,25.7738889,-80.1938889,12
12/25/2000 12:20,tucson,Arizona,cigar,4.0,32.2216667,-110.9258333,12
12/25/2000 17:00,canton,Michigan,fireball,300.0,42.3086111,-83.48222220000001,12
12/25/2000 18:30,buffalo,New York,formation,180.0,42.8863889,-78.87861109999999,12
12/25/2000 19:00,woodland,California,fireball,420.0,38.678611100000005,-121.7722222,12
12/25/2000 20:30,atlanta (dunwoody),Georgia,light,2.0,33.7488889,-84.3880556,12
12/25/2001 00:10,orland park,Illinois,rectangle,120.0,41.6302778,-87.85388890000002,12
12/25/2001 22:30,brownsburg,Virginia,rectangle,180.0,37.9283333,-79.3194444,12
12/25/2002 06:45,chesapeake,Ohio,light,30.0,38.4277778,-82.4572222,12
12/25/2002 17:30,millington,Michigan,cone,60.0,43.281388899999996,-83.52972220000001,12
12/25/2002 19:30,los angeles,California,light,3.0,34.0522222,-118.2427778,12
12/25/2002 21:00,oro valley,Arizona,light,150.0,32.3908333,-110.96583329999999,12
12/25/2002 21:45,anamosa,Iowa,light,10.0,42.1083333,-91.285,12
12/25/2002 23:30,phoenix,Arizona,light,900.0,33.4483333,-112.07333329999999,12
12/25/2003 00:00,anchorage,Alaska,sphere,300.0,61.2180556,-149.90027780000003,12
12/25/2003 18:40,new haven,Connecticut,fireball,600.0,41.3080556,-72.9286111,12
12/25/2003 23:30,brookfield,Connecticut,light,3600.0,41.4825,-73.41,12
12/25/2003 23:50,boiling springs,Pennsylvania,triangle,900.0,40.1497222,-77.12861109999999,12
12/25/2004 01:00,bellefonte,Pennsylvania,formation,180.0,40.9133333,-77.77861109999999,12
12/25/2004 06:20,baker,California,light,45.0,35.265,-116.07361110000001,12
12/25/2004 18:35,garden city,New York,light,4.0,40.7266667,-73.63472220000001,12
12/25/2004 20:00,long beach,California,triangle,180.0,33.76694439999999,-118.18833329999998,12
12/25/2004 21:00,lafayette,Louisiana,fireball,300.0,30.223888899999995,-92.0197222,12
12/25/2005 10:15,rush,New York,cigar,15.0,42.9958333,-77.64583329999999,12
12/25/2005 12:00,conover,North Carolina,triangle,5.0,35.70638889999999,-81.21888890000001,12
12/25/2005 20:11,pflugerville,Texas,light,15.0,30.4391667,-97.61972220000001,12
12/25/2005 23:30,anchorage,Alaska,light,300.0,61.2180556,-149.90027780000003,12
12/25/2006 08:00,henderson,Nevada,sphere,120.0,36.0397222,-114.9811111,12
12/25/2006 18:30,porterville,California,light,300.0,36.0652778,-119.01583329999998,12
12/25/2006 20:47,rockford,Iowa,circle,900.0,43.0522222,-92.9483333,12
12/25/2006 22:30,panama city,Florida,oval,15.0,30.1586111,-85.66027779999999,12
12/25/2007 00:00,mendham,New Jersey,triangle,2400.0,40.775833299999995,-74.6011111,12
12/25/2007 19:00,pensacola,Florida,light,120.0,30.421111100000005,-87.2169444,12
12/25/2007 20:00,cut off,Louisiana,circle,180.0,29.5425,-90.3380556,12
12/25/2007 22:50,chicago,Illinois,triangle,10.0,41.85,-87.65,12
12/25/2008 01:00,paintsville,Kentucky,fireball,2.0,37.8144444,-82.80722220000001,12
12/25/2008 05:54,bremerton,Washington,fireball,60.0,47.5675,-122.63138889999999,12
12/25/2008 05:55,bremerton,Washington,fireball,10.0,47.5675,-122.63138889999999,12
12/25/2008 11:00,woodlyn,Pennsylvania,circle,3.0,39.8722222,-75.3375,12
12/25/2008 18:00,austin,Texas,disk,60.0,30.266944399999996,-97.7427778,12
12/25/2008 19:45,erie,Colorado,circle,120.0,40.050277799999996,-105.04944440000001,12
12/25/2008 20:00,sarasota,Florida,fireball,300.0,27.336111100000004,-82.5308333,12
12/25/2008 20:45,south burlington,Vermont,light,1800.0,44.466944399999996,-73.17138890000001,12
